;context_annotations;created_at;edit_history_tweet_ids;id;text
1246;"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028787744', 'name': 'Touche pas à mon poste !', 'description': ""L'actualité des médias, et plus particulièrement du petit écran, est commentée et analysée par une équipe de chroniqueurs. Sous la houlette de Cyril Hanouna.""}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1466725815345840128', 'name': 'Éric Ciotti'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1466725815345840128', 'name': 'Éric Ciotti'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1466725815345840128', 'name': 'Éric Ciotti'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1483822657963397121', 'name': 'France politics'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '819201025286414336', 'name': 'Cyril Hanouna', 'description': 'Cyril Hanouna'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '819201025286414336', 'name': 'Cyril Hanouna', 'description': 'Cyril Hanouna'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '819201025286414336', 'name': 'Cyril Hanouna', 'description': 'Cyril Hanouna'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1095352268046495745', 'name': 'Celebrities', 'description': 'Celebrities'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715002369495040', 'name': 'TV stars'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303717886091907072', 'name': 'TV hosts'}}]";2023-02-01 20:36:46+00:00;[1620883882374569992];1620883882374569992;Ce soir , après avoir regardé @Cyrilhanouna sur @C8TV ( 30 secondes , dose maximale) puis @ECiotti sur @TCM , demain je vais voir #AsterixEtObelixLEmpireDuMilieu : je suis un maso assumé, j’adore souffrir
1247;[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1459091033585700864', 'name': 'Bigflo et Oli'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '1459091033585700864', 'name': 'Bigflo et Oli'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1507000875390177284', 'name': 'Guillaume Canet'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '810937888334487552', 'name': 'Rap', 'description': 'Hip-Hop/Rap'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839543456678596608', 'name': 'Digital creators'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1095352268046495745', 'name': 'Celebrities', 'description': 'Celebrities'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1293615037932646400', 'name': 'YouTubers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1422123535263100932', 'name': 'Mcfly et Carlito'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1459091033585700864', 'name': 'Bigflo et Oli'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1507000875390177284', 'name': 'Guillaume Canet'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1507002084926771206', 'name': 'French actors'}}];2023-02-01 20:31:55+00:00;[1620882659223437312];1620882659223437312;"J'ai vu Asterix et Obelix  au cinéma, ce film est loufoque et déjanté mais c'est juste une barre de kiff bravo Guillaume canet pour ce film.
Bravo spécial à @marion_cotillar, @bigfloetoli , @levraimcfly et @Raphael_Carlier pour leurs rôles
#AsterixEtObelixLEmpireDuMilieu #Cinema https://t.co/qV1aUC4Tb0"
1248;;2023-02-01 20:30:57+00:00;[1620882416297713666];1620882416297713666;"Je préfère encore mater un porno des #Pelissard plutôt que d’aller voir #AsterixEtObelixLEmpireDuMilieu  de Canet !
#Asterix"
1249;[{'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1572981527469707265', 'name': 'Alain Chabat'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1095352268046495745', 'name': 'Celebrities', 'description': 'Celebrities'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1507002084926771206', 'name': 'French actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1572981527469707265', 'name': 'Alain Chabat'}}];2023-02-01 20:30:07+00:00;[1620882207396233217];1620882207396233217;"#AsterixEtObelixLEmpireDuMilieu
#Télérama
""Si cet opus ne tutoie pas les sommets atteints par Alain Chabat en 2002, il possède quelques qualités bienvenues.""
Ce film est mort !"
1250;;2023-02-01 20:28:23+00:00;[1620881770471395328];1620881770471395328;"Les femmes enceintes savent ce que c'est et on n'en fait pas tout un foin. Pas de quoi lui donner une médaille non plus... 🙄
#gilleslellouche
#AsterixEtObelixLEmpireDuMilieu https://t.co/diprybRcCE"
1251;[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10040816329', 'name': 'Empire'}}];2023-02-01 20:27:54+00:00;[1620881650778533889];1620881650778533889;"L'avant première d'un très mauvais #AsterixEtObelixLEmpireDuMilieu 
L'empire du milieu étant la relation mafieuse (subventions) qui unit la #CGT et #MACRONleTRAITRE 
Tous pourris ! https://t.co/bYsJlVTHvR"
1252;;2023-02-01 20:27:39+00:00;[1620881586018467841];1620881586018467841;en vrai ct pas trop genant et ct vrt drole a des moments merci joco et aurélien pour les travaux #AsterixEtObelixLEmpireDuMilieu
1253;;2023-02-01 20:26:16+00:00;[1620881240017735681];1620881240017735681;Putain quand je vois les critiques de #AsterixEtObelixLEmpireDuMilieu.... Il y en a un qui doit pas être bien en ce moment... Ça me fait mal pour Canet parce que c'est un bon mec. Malheureusement le constat global est sans appel.
1254;;2023-02-01 20:23:58+00:00;[1620880661489012737];1620880661489012737;« On ne raconte pas de salade à César » c’est nul mais j’ai tellement rigolé #AsterixEtObelixLEmpireDuMilieu
1255;;2023-02-01 20:20:21+00:00;[1620879750502940672];1620879750502940672;"Comme quoi il ne faut jamais suivre les avis des autres... 
Je sors du ciné et j'ai ADORÉ ! 
Mention spéciale à Gilles Lellouche qui joue à merveille Obelix ! #AsterixEtObelixLEmpireDuMilieu https://t.co/c4W4fWAdpe"
1256;;2023-02-01 20:20:08+00:00;[1620879695289147395];1620879695289147395;Bon, vu aujourd’hui… Mon avis ? Je trouve que c’est un mauvais film. Il y a du bon mais aucun rythme, un peu gênant parfois. Dommage.  #AsterixEtObelixLEmpireDuMilieu
1257;;2023-02-01 20:16:35+00:00;[1620878801323560962];1620878801323560962;@Olivier_Truchot @destinationcine Tu veux dire que c’est un film pour les ploucs ! #AsterixEtObelixLEmpireDuMilieu
1258;[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}];2023-02-01 20:16:34+00:00;[1620878796563038210];1620878796563038210;"Les spectateurs = La France qu'on aime ❤️

#AsterixEtObelixLEmpireDuMilieu https://t.co/L9aIyZ0WMN"
1259;[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000279589', 'name': 'MLS Soccer', 'description': 'All the action from Major League Soccer.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029304577', 'name': 'MLS Soccer'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1023989774699257856', 'name': 'James Gunn', 'description': 'James Gunn'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '731226259695394820', 'name': 'D.C. United'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '733756531309613057', 'name': 'MLS'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1023989774699257856', 'name': 'James Gunn', 'description': 'James Gunn'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '731226259695394820', 'name': 'D.C. United'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756531309613057', 'name': 'MLS'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1023989774699257856', 'name': 'James Gunn', 'description': 'James Gunn'}}];2023-02-01 20:15:03+00:00;[1620878417989369857];1620878417989369857;"On est de retour !

✅️Le plan de #JamesGunn et le reboot du #DCU
✅️Le flop #AsterixEtObelixLEmpireDuMilieu
✅️L'actu en vrac et nos reco de la semaine

👉https://t.co/4K76kImZYn

#Live #livestreaming https://t.co/XGrvKyWg7R"
1260;;2023-02-01 20:13:38+00:00;[1620878059489615872];1620878059489615872;"En parlais des guests d’#AsterixEtObelixLEmpireDuMilieu … 
ILS SONT LAMENTABLES ! Pas drôles,ils n’ont rien d’Astérix.. et ont rien à faire dans le film et puis les noms… Ri Ki Ki… même moi qui ait un humour bas de plafond je fais mieux !"
1261;;2023-02-01 20:11:50+00:00;[1620877605384892419];1620877605384892419;"#AsterixEtObelixLEmpireDuMilieu
LA critique de @MaximeChao qui ne mâche pas ses mots. https://t.co/n1ZWqEj4Mp"
1262;;2023-02-01 20:11:31+00:00;[1620877526406156289];1620877526406156289;"Les nouvelles aventures des irréductibles gaulois, avec Guillaume #Canet et Gilles #Lellouche... 
J'attends impatiemment le rôle de Tintin interprété par Anthony Delon ! 
#AsterixEtObelixLEmpireDuMilieu"
1263;;2023-02-01 20:10:34+00:00;[1620877288073199622];1620877288073199622;"#AsterixEtObelixLEmpireDuMilieu
Donnez nous la Snyder's Cut..."
1264;;2023-02-01 20:09:25+00:00;[1620877000306208768];1620877000306208768;"Le seul point positif d'#AsterixEtObelixLEmpireDuMilieu.

Ce thème musical.

https://t.co/Kpy1nCSU6F"
1265;;2023-02-01 20:07:50+00:00;[1620876600211570688];1620876600211570688;"Il y a pleins de réalisateurs français qui pourraient faire des dingueries avec moitié moins ! ( 65 millions pour asterix )

Je connais pas trop le milieu, mais il y a pas des gens avant de donner autant de thune qui se disent : ça va être nul? #AsterixEtObelixLEmpireDuMilieu https://t.co/ZEfqxyIbQr"
1266;"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028787744', 'name': 'Touche pas à mon poste !', 'description': ""L'actualité des médias, et plus particulièrement du petit écran, est commentée et analysée par une équipe de chroniqueurs. Sous la houlette de Cyril Hanouna.""}}]";2023-02-01 20:04:41+00:00;[1620875808272224257];1620875808272224257;"Il fut un temps où #TPMP faisait des émissions spéciales pour faire la promotion de films comme #AsterixEtObelixLEmpireDuMilieu avec tout le casting, c’était le feu .. Mais ça c’était avant 😔
Maintenant c’est tous les soirs des sujets de buzz ou clashs
J’ai mal à mon TPMP"
1267;;2023-02-01 20:03:28+00:00;[1620875498917330946];1620875498917330946;@Le_Progres Je n'ai pas du voir le même film que ces personnes interviewées #AsterixEtObelixLEmpireDuMilieu
1268;;2023-02-01 20:03:18+00:00;[1620875457657999361];1620875457657999361;Je n’en attendais pas énormément de ce film… Du divertissement sympa mais pas forcément drôle avec des acteurs (J. Cohen/J. Garcia) qui relèvent le niveau. 2,5/5. #AsterixEtObelixLEmpireDuMilieu https://t.co/oLcmIgUxce
1269;;2023-02-01 20:02:20+00:00;[1620875216376455168];1620875216376455168;"#AsterixEtObelixLEmpireDuMilieu 
J’aurais aimé rire au moins une fois…
Même la salle a très peu réagit.
C’était gênant… La potion de l’indigestion de blagues qui fait flop. Il y a encore un public pour cet humour là ?"
1270;;2023-02-01 19:59:46+00:00;[1620874569384079361];1620874569384079361;je regarde que pour camille et zlatan, mais je sens déjà le big flop arriver #AsterixEtObelixLEmpireDuMilieu
1271;;2023-02-01 19:59:44+00:00;[1620874561779798016];1620874561779798016;"Le cinéma Français.
#France #AsterixEtObelixLEmpireDuMilieu https://t.co/pWmd38UpEL"
1272;;2023-02-01 19:58:25+00:00;[1620874228060008453];1620874228060008453;#AstérixEtObélixLEmpireDuMilieu c’est partit ! Un gros projet pour cette team 🫶🏼
1273;;2023-02-01 19:57:31+00:00;[1620874003366952960];1620874003366952960;"Il faut dire que c’était bien pourrix 
#AsterixEtObelixLEmpireDuMilieu https://t.co/78JiICVY23"
1274;;2023-02-01 19:55:35+00:00;[1620873518660608001];1620873518660608001;@johngalt_france #lellouche n'est pas tombé dedans quand il était petit !!! mdr #Cinema #AsterixEtObelixLEmpireDuMilieu #canet #Depardieu
1275;[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '86', 'name': 'Movie', 'description': 'A film like Rogue One: A Star Wars Story'}, 'entity': {'id': '1435675131209154560', 'name': 'The Stronghold', 'description': 'Releases on September 17, 2021 by Netflix. Also premiered in Cannes 2021.'}}, {'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '1273705270707843075', 'name': 'Thriller films'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072936713134071808', 'name': 'Movies', 'description': 'Movies'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1273705270707843075', 'name': 'Thriller films'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1276514328007467008', 'name': 'Movies & TV'}}];2023-02-01 19:55:35+00:00;[1620873515443564546];1620873515443564546;Gilles Lellouche acteur du film de #bacnord le film le plus raciste du film du cinéma français. #AsterixEtObelixLEmpireDuMilieu  jamais https://t.co/NcePZczykB
